timestamp,temp_ar_C,umid_ar_pct,temp_solo_C,umid_solo_pct,radiacao_solar_Wm2,vento_ms,eto_penman_monteith_mm,irrigou,volume_irrigado_L_m2,dias_ultima_irrigacao,confianca_label
2023-08-04 16:30:00,30.27,53.56,27.83,28.44,301.17,1.73,0.0953,0,0.0,0,0.0
2023-08-04 17:00:00,29.11,52.07,26.33,27.45,197.47,3.24,0.0953,0,0.0,0,0.0
2023-08-04 17:30:00,28.82,51.9,25.57,28.26,96.46,2.94,0.0953,0,0.0,0,0.0
2023-08-04 18:00:00,26.99,51.81,24.07,27.76,0.0,4.11,0.0953,0,0.0,0,0.0
2023-08-04 18:30:00,27.68,57.26,24.44,26.85,0.53,4.15,0.0953,0,0.0,0,0.0
2023-08-04 19:00:00,26.57,57.67,23.95,27.66,2.31,2.56,0.0953,0,0.0,0,0.0
2023-08-04 19:30:00,25.94,57.38,23.08,27.85,0.0,2.99,0.0953,0,0.0,0,0.0
2023-08-04 20:00:00,26.51,60.55,23.79,26.89,0.0,4.67,0.0953,0,0.0,0,0.0
2023-08-04 20:30:00,25.49,58.2,22.96,27.29,0.0,3.48,0.0953,0,0.0,0,0.0
2023-08-04 21:00:00,25.37,58.0,21.94,26.82,3.28,3.1,0.0953,0,0.0,0,0.0
2023-08-04 21:30:00,24.16,62.18,21.37,27.01,0.34,4.27,0.0953,0,0.0,0,0.0
2023-08-04 22:00:00,25.14,56.87,22.38,26.24,1.24,0.38,0.0953,0,0.0,0,0.0
2023-08-04 22:30:00,25.07,68.32,22.17,27.05,0.0,2.79,0.0953,0,0.0,0,0.0
2023-08-04 23:00:00,25.22,61.37,21.56,27.12,0.0,1.83,0.0953,0,0.0,0,0.0
2023-08-04 23:30:00,24.89,64.18,22.22,25.78,0.0,1.41,0.0953,0,0.0,0,0.0
2023-08-05 00:00:00,24.2,67.2,21.52,26.43,2.63,2.63,0.0944,0,0.0,1,0.0
2023-08-05 00:30:00,24.88,62.5,21.55,26.59,0.0,2.82,0.0944,0,0.0,1,0.0
2023-08-05 01:00:00,24.45,67.93,21.84,26.44,0.72,0.94,0.0944,0,0.0,1,0.0
2023-08-05 01:30:00,25.72,58.57,22.25,26.53,1.22,3.02,0.0944,0,0.0,1,0.0
2023-08-05 02:00:00,25.74,68.48,22.58,26.61,0.0,1.66,0.0944,0,0.0,1,0.0
2023-08-05 02:30:00,24.64,62.26,22.2,25.68,0.0,0.68,0.0944,0,0.0,1,0.0
2023-08-05 03:00:00,25.55,63.06,23.29,26.02,0.0,3.23,0.0944,0,0.0,1,0.0
2023-08-05 03:30:00,25.76,61.03,22.54,26.76,6.46,2.1,0.0944,0,0.0,1,0.0
2023-08-05 04:00:00,26.23,60.89,23.83,27.1,0.0,2.08,0.0944,0,0.0,1,0.0
2023-08-05 04:30:00,27.11,60.93,24.38,26.64,0.0,3.87,0.0944,0,0.0,1,0.0
2023-08-05 05:00:00,26.46,58.58,23.63,26.87,8.89,2.93,0.0944,0,0.0,1,0.0
2023-08-05 05:30:00,27.18,58.13,23.46,26.75,0.0,1.0,0.0944,0,0.0,1,0.0
2023-08-05 06:00:00,27.14,55.17,24.12,26.13,0.0,3.57,0.0944,0,0.0,1,0.0
2023-08-05 06:30:00,27.79,51.51,24.42,25.87,89.27,1.41,0.0944,0,0.0,1,0.0
2023-08-05 07:00:00,30.1,47.41,27.91,25.94,203.24,1.42,0.0944,0,0.0,1,0.0
2023-08-05 07:30:00,30.95,49.63,28.74,26.35,206.25,2.83,0.0944,0,0.0,1,0.0
2023-08-05 08:00:00,30.7,48.39,27.76,26.12,271.8,1.91,0.0944,0,0.0,1,0.0
2023-08-05 08:30:00,31.88,47.37,28.84,26.86,454.31,1.15,0.0944,0,0.0,1,0.0
2023-08-05 09:00:00,31.9,42.96,28.32,26.3,578.84,3.25,0.0944,0,0.0,1,0.0
2023-08-05 09:30:00,32.39,38.86,29.44,25.53,493.72,2.79,0.0944,0,0.0,1,0.0
2023-08-05 10:00:00,32.96,40.67,29.9,26.23,480.38,3.55,0.0944,0,0.0,1,0.0
2023-08-05 10:30:00,33.56,44.18,29.41,26.41,633.75,4.39,0.0944,0,0.0,1,0.0
2023-08-05 11:00:00,33.12,42.32,30.07,26.34,739.14,2.3,0.0944,0,0.0,1,0.0
2023-08-05 11:30:00,32.34,35.19,29.01,25.13,741.62,3.27,0.0944,0,0.0,1,0.0
2023-08-05 12:00:00,33.48,41.3,30.72,25.99,875.02,3.26,0.0944,0,0.0,1,0.0
2023-08-05 12:30:00,33.95,40.88,31.1,26.19,713.62,2.04,0.0944,0,0.0,1,0.0
2023-08-05 13:00:00,34.22,36.35,31.83,26.3,583.38,3.2,0.0944,0,0.0,1,0.0
2023-08-05 13:30:00,33.54,38.96,30.88,25.76,608.6,1.86,0.0944,0,0.0,1,0.0
2023-08-05 14:00:00,33.43,47.85,30.41,25.89,585.81,2.0,0.0944,0,0.0,1,0.0
2023-08-05 14:30:00,33.34,45.65,30.62,25.19,399.28,3.39,0.0944,0,0.0,1,0.0
2023-08-05 15:00:00,31.81,43.34,28.46,25.65,488.59,1.43,0.0944,0,0.0,1,0.0
2023-08-05 15:30:00,30.99,46.48,29.01,25.56,495.21,1.9,0.0944,0,0.0,1,0.0
2023-08-05 16:00:00,31.07,45.97,28.04,25.48,422.92,2.31,0.0944,0,0.0,1,0.0
2023-08-05 16:30:00,29.0,48.11,25.36,26.02,300.35,1.97,0.0944,0,0.0,1,0.0
2023-08-05 17:00:00,28.66,50.85,25.46,25.93,104.46,2.16,0.0944,0,0.0,1,0.0
2023-08-05 17:30:00,27.85,51.5,24.83,25.29,112.3,1.91,0.0944,0,0.0,1,0.0
2023-08-05 18:00:00,26.91,55.92,24.02,25.5,0.0,2.74,0.0944,0,0.0,1,0.0
2023-08-05 18:30:00,26.86,55.38,23.96,25.64,4.1,1.82,0.0944,0,0.0,1,0.0
2023-08-05 19:00:00,25.73,55.18,22.18,24.86,0.16,1.6,0.0944,0,0.0,1,0.0
2023-08-05 19:30:00,26.83,60.39,23.89,25.51,0.0,0.46,0.0944,0,0.0,1,0.0
2023-08-05 20:00:00,26.4,60.86,23.9,26.28,0.0,1.89,0.0944,0,0.0,1,0.0
2023-08-05 20:30:00,26.05,60.19,22.77,25.76,6.63,2.71,0.0944,0,0.0,1,0.0
2023-08-05 21:00:00,25.74,64.2,22.92,24.61,2.77,1.77,0.0944,0,0.0,1,0.0
2023-08-05 21:30:00,25.09,60.52,22.14,24.59,1.71,1.54,0.0944,0,0.0,1,0.0
2023-08-05 22:00:00,24.42,65.4,21.45,25.04,0.76,3.52,0.0944,0,0.0,1,0.0
2023-08-05 22:30:00,25.56,58.18,22.08,24.37,0.0,3.9,0.0944,0,0.0,1,0.0
2023-08-05 23:00:00,24.47,66.22,21.57,25.47,0.0,0.94,0.0944,0,0.0,1,0.0
2023-08-05 23:30:00,25.08,62.23,22.37,25.49,0.0,3.65,0.0944,0,0.0,1,0.0
2023-08-06 00:00:00,25.25,61.22,22.02,25.4,0.0,2.37,0.0939,0,0.0,2,0.0
2023-08-06 00:30:00,24.82,60.89,22.05,25.9,6.63,2.45,0.0939,0,0.0,2,0.0
2023-08-06 01:00:00,24.04,63.98,21.47,24.14,0.58,0.75,0.0939,0,0.0,2,0.0
2023-08-06 01:30:00,25.41,61.02,22.54,25.03,2.89,2.66,0.0939,0,0.0,2,0.0
2023-08-06 02:00:00,24.41,60.51,21.37,23.84,0.0,2.93,0.0939,0,0.0,2,0.0
2023-08-06 02:30:00,24.62,58.45,21.33,25.85,1.21,2.58,0.0939,0,0.0,2,0.0
2023-08-06 03:00:00,25.77,65.05,22.63,25.07,0.0,2.05,0.0939,0,0.0,2,0.0
2023-08-06 03:30:00,25.04,56.4,21.59,25.11,0.0,1.51,0.0939,0,0.0,2,0.0
2023-08-06 04:00:00,25.57,56.22,22.34,24.55,3.28,3.39,0.0939,0,0.0,2,0.0
2023-08-06 04:30:00,27.21,58.41,24.62,23.86,3.54,0.52,0.0939,0,0.0,2,0.0
2023-08-06 05:00:00,27.22,64.41,24.11,24.99,4.27,3.98,0.0939,0,0.0,2,0.0
2023-08-06 05:30:00,27.6,58.56,24.77,24.99,0.0,0.91,0.0939,0,0.0,2,0.0
2023-08-06 06:00:00,27.92,52.71,24.68,24.24,0.0,0.58,0.0939,0,0.0,2,0.0
2023-08-06 06:30:00,28.67,54.73,24.64,24.43,104.2,1.79,0.0939,0,0.0,2,0.0
2023-08-06 07:00:00,29.82,51.79,26.33,24.45,212.46,1.59,0.0939,0,0.0,2,0.0
2023-08-06 07:30:00,28.83,53.44,25.89,23.67,232.73,3.64,0.0939,0,0.0,2,0.0
2023-08-06 08:00:00,30.46,45.76,27.97,24.59,315.81,0.82,0.0939,0,0.0,2,0.0
2023-08-06 08:30:00,31.47,50.71,28.23,24.86,386.68,1.89,0.0939,0,0.0,2,0.0
2023-08-06 09:00:00,31.49,46.21,28.24,24.14,552.26,1.73,0.0939,0,0.0,2,0.0
2023-08-06 09:30:00,32.2,45.8,29.26,24.18,481.63,2.05,0.0939,0,0.0,2,0.0
2023-08-06 10:00:00,33.02,43.91,29.5,24.6,708.67,1.49,0.0939,0,0.0,2,0.0
2023-08-06 10:30:00,31.65,43.94,28.46,24.22,611.1,2.67,0.0939,0,0.0,2,0.0
2023-08-06 11:00:00,32.95,40.71,29.79,25.39,788.6,4.13,0.0939,0,0.0,2,0.0
2023-08-06 11:30:00,33.81,39.19,31.49,24.41,537.06,2.4,0.0939,0,0.0,2,0.0
2023-08-06 12:00:00,34.17,42.34,31.14,23.98,730.25,3.63,0.0939,0,0.0,2,0.0
2023-08-06 12:30:00,32.67,42.57,29.5,24.01,814.32,3.4,0.0939,0,0.0,2,0.0
2023-08-06 13:00:00,33.26,42.11,30.82,24.53,546.36,3.88,0.0939,0,0.0,2,0.0
2023-08-06 13:30:00,33.1,42.85,30.14,24.78,714.13,2.46,0.0939,0,0.0,2,0.0
2023-08-06 14:00:00,33.51,40.87,29.94,24.54,625.8,2.87,0.0939,0,0.0,2,0.0
2023-08-06 14:30:00,31.87,41.15,29.09,23.78,560.74,2.29,0.0939,0,0.0,2,0.0
2023-08-06 15:00:00,31.4,48.86,28.09,23.69,519.24,2.36,0.0939,0,0.0,2,0.0
2023-08-06 15:30:00,30.9,45.02,27.57,23.87,521.43,1.37,0.0939,0,0.0,2,0.0
2023-08-06 16:00:00,30.7,49.56,27.28,24.21,369.7,3.68,0.0939,0,0.0,2,0.0
2023-08-06 16:30:00,29.85,48.63,27.18,23.82,256.48,3.7,0.0939,0,0.0,2,0.0
2023-08-06 17:00:00,30.09,51.38,27.39,24.07,182.73,2.91,0.0939,0,0.0,2,0.0
2023-08-06 17:30:00,27.78,55.96,24.85,23.87,102.17,3.91,0.0939,0,0.0,2,0.0
2023-08-06 18:00:00,26.61,61.29,24.02,23.51,3.41,2.05,0.0939,0,0.0,2,0.0
2023-08-06 18:30:00,27.19,61.19,24.51,24.78,5.38,2.56,0.0939,0,0.0,2,0.0
2023-08-06 19:00:00,27.98,59.57,25.31,23.94,0.0,2.29,0.0939,0,0.0,2,0.0
2023-08-06 19:30:00,27.51,59.5,23.91,23.9,8.22,1.28,0.0939,0,0.0,2,0.0
2023-08-06 20:00:00,25.1,57.89,21.51,23.33,3.11,3.68,0.0939,0,0.0,2,0.0
2023-08-06 20:30:00,24.45,57.79,21.21,22.98,7.71,2.38,0.0939,0,0.0,2,0.0
2023-08-06 21:00:00,25.65,58.86,22.32,23.85,1.88,4.25,0.0939,0,0.0,2,0.0
2023-08-06 21:30:00,25.79,55.99,22.82,23.58,0.0,0.58,0.0939,0,0.0,2,0.0
2023-08-06 22:00:00,25.47,64.13,22.85,23.45,0.13,1.8,0.0939,0,0.0,2,0.0
2023-08-06 22:30:00,24.14,64.53,21.33,23.28,6.16,1.82,0.0939,0,0.0,2,0.0
2023-08-06 23:00:00,24.3,67.62,20.75,23.32,10.28,1.89,0.0939,0,0.0,2,0.0
2023-08-06 23:30:00,25.01,63.02,21.78,24.35,9.07,2.53,0.0939,0,0.0,2,0.0
2023-08-07 00:00:00,24.07,70.57,21.23,23.45,0.71,2.67,0.093,0,0.0,3,0.0
2023-08-07 00:30:00,24.27,64.88,21.26,24.28,0.0,2.88,0.093,0,0.0,3,0.0
2023-08-07 01:00:00,25.31,66.64,22.64,23.29,0.15,3.64,0.093,0,0.0,3,0.0
2023-08-07 01:30:00,24.98,66.29,21.95,22.61,0.0,4.08,0.093,0,0.0,3,0.0
2023-08-07 02:00:00,24.24,67.05,21.75,27.58,0.0,3.0,0.093,0,0.0,3,0.0
2023-08-07 02:30:00,24.51,62.06,21.23,28.44,0.49,2.81,0.093,0,0.0,3,0.0
2023-08-07 03:00:00,25.43,63.41,22.26,27.72,0.0,2.42,0.093,0,0.0,3,0.0
2023-08-07 03:30:00,26.17,66.67,23.33,26.87,5.5,2.99,0.093,0,0.0,3,0.0
2023-08-07 04:00:00,26.04,58.01,23.28,28.73,4.91,3.7,0.093,0,0.0,3,0.0
2023-08-07 04:30:00,26.86,60.12,23.87,26.87,0.0,0.57,0.093,0,0.0,3,0.0
2023-08-07 05:00:00,26.28,66.13,23.18,27.42,1.39,2.74,0.093,0,0.0,3,0.0
2023-08-07 05:30:00,26.24,57.11,23.17,27.33,0.0,3.01,0.093,0,0.0,3,0.0
2023-08-07 06:00:00,27.46,49.93,24.77,27.33,5.86,3.01,0.093,0,0.0,3,0.0
2023-08-07 06:30:00,27.81,57.76,24.17,27.41,93.68,2.56,0.093,0,0.0,3,0.0
2023-08-07 07:00:00,27.85,50.5,24.22,28.1,175.51,3.11,0.093,0,0.0,3,0.0
2023-08-07 07:30:00,29.44,53.15,26.57,26.63,268.05,1.81,0.093,0,0.0,3,0.0
2023-08-07 08:00:00,30.55,48.75,27.26,26.94,379.44,3.23,0.093,0,0.0,3,0.0
2023-08-07 08:30:00,31.0,46.62,27.59,27.77,308.44,4.07,0.093,0,0.0,3,0.0
2023-08-07 09:00:00,31.13,50.52,28.06,27.19,543.96,3.94,0.093,0,0.0,3,0.0
2023-08-07 09:30:00,31.57,39.89,27.99,27.06,657.56,2.24,0.093,0,0.0,3,0.0
2023-08-07 10:00:00,32.78,40.85,30.42,27.03,692.73,1.32,0.093,0,0.0,3,0.0
2023-08-07 10:30:00,32.48,50.6,29.97,27.0,580.33,1.17,0.093,0,0.0,3,0.0
2023-08-07 11:00:00,32.94,44.66,29.59,26.73,684.28,1.84,0.093,0,0.0,3,0.0
2023-08-07 11:30:00,32.7,38.9,30.31,27.34,608.9,1.69,0.093,0,0.0,3,0.0
2023-08-07 12:00:00,32.96,42.77,29.96,26.15,771.05,2.09,0.093,0,0.0,3,0.0
2023-08-07 12:30:00,33.26,41.34,29.96,27.74,646.61,0.44,0.093,0,0.0,3,0.0
2023-08-07 13:00:00,34.38,40.38,32.32,26.99,407.84,2.93,0.093,0,0.0,3,0.0
2023-08-07 13:30:00,32.73,41.45,29.13,26.9,710.89,4.66,0.093,0,0.0,3,0.0
2023-08-07 14:00:00,31.53,47.15,28.93,26.44,582.39,3.55,0.093,0,0.0,3,0.0
2023-08-07 14:30:00,33.25,45.28,30.45,27.04,636.28,2.45,0.093,0,0.0,3,0.0
2023-08-07 15:00:00,31.73,40.21,29.05,26.93,600.13,4.65,0.093,0,0.0,3,0.0
2023-08-07 15:30:00,30.67,47.96,27.86,26.23,229.09,1.48,0.093,0,0.0,3,0.0
2023-08-07 16:00:00,29.97,48.87,26.76,26.99,421.79,2.56,0.093,0,0.0,3,0.0
2023-08-07 16:30:00,29.21,52.43,26.24,26.43,194.94,2.1,0.093,0,0.0,3,0.0
2023-08-07 17:00:00,28.05,53.27,24.79,25.91,230.37,2.77,0.093,0,0.0,3,0.0
2023-08-07 17:30:00,27.82,58.63,25.25,26.44,103.31,3.91,0.093,0,0.0,3,0.0
2023-08-07 18:00:00,26.79,56.71,24.21,25.61,5.55,2.86,0.093,0,0.0,3,0.0
2023-08-07 18:30:00,26.67,50.84,23.61,25.5,0.0,3.83,0.093,0,0.0,3,0.0
2023-08-07 19:00:00,26.85,64.03,24.04,27.35,5.92,2.01,0.093,0,0.0,3,0.0
2023-08-07 19:30:00,26.34,62.05,23.16,26.41,0.0,3.93,0.093,0,0.0,3,0.0
2023-08-07 20:00:00,25.95,58.03,22.89,27.21,0.0,3.31,0.093,0,0.0,3,0.0
2023-08-07 20:30:00,24.8,56.62,21.76,26.37,0.0,3.6,0.093,0,0.0,3,0.0
2023-08-07 21:00:00,25.57,68.35,22.67,26.38,0.0,2.7,0.093,0,0.0,3,0.0
2023-08-07 21:30:00,25.2,64.68,22.64,26.54,7.13,2.95,0.093,0,0.0,3,0.0
2023-08-07 22:00:00,25.11,63.77,21.84,25.44,4.83,2.24,0.093,0,0.0,3,0.0
2023-08-07 22:30:00,24.97,61.61,21.7,25.15,4.43,1.5,0.093,0,0.0,3,0.0
2023-08-07 23:00:00,25.32,65.04,22.48,25.77,5.04,4.0,0.093,0,0.0,3,0.0
2023-08-07 23:30:00,23.48,64.96,21.03,24.86,2.92,1.43,0.093,0,0.0,3,0.0
2023-08-08 00:00:00,24.95,61.8,22.66,25.93,5.74,2.27,0.0995,0,0.0,4,0.0
2023-08-08 00:30:00,24.72,61.76,21.05,26.16,0.0,2.54,0.0995,0,0.0,4,0.0
2023-08-08 01:00:00,23.94,66.19,21.32,26.83,0.0,1.54,0.0995,0,0.0,4,0.0
2023-08-08 01:30:00,24.66,68.44,21.69,26.45,0.0,1.5,0.0995,0,0.0,4,0.0
2023-08-08 02:00:00,24.76,67.21,21.67,25.94,0.0,1.19,0.0995,0,0.0,4,0.0
2023-08-08 02:30:00,24.9,68.15,21.38,26.08,0.0,4.5,0.0995,0,0.0,4,0.0
2023-08-08 03:00:00,26.0,66.3,23.0,26.49,0.0,2.38,0.0995,0,0.0,4,0.0
2023-08-08 03:30:00,25.87,68.6,22.01,24.88,0.0,2.14,0.0995,0,0.0,4,0.0
2023-08-08 04:00:00,25.69,57.05,22.14,25.15,9.99,2.15,0.0995,0,0.0,4,0.0
2023-08-08 04:30:00,26.01,60.71,23.57,25.22,4.74,1.28,0.0995,0,0.0,4,0.0
2023-08-08 05:00:00,26.67,60.43,23.69,25.68,2.4,1.64,0.0995,0,0.0,4,0.0
2023-08-08 05:30:00,27.33,55.56,24.8,24.66,0.0,1.31,0.0995,0,0.0,4,0.0
2023-08-08 06:00:00,28.42,59.79,26.15,30.0,0.0,4.27,0.0995,1,12.54,0,0.623
2023-08-08 06:30:00,28.9,50.06,25.36,28.58,68.15,3.43,0.0995,0,0.0,0,0.0
2023-08-08 07:00:00,28.74,54.97,25.71,29.48,134.59,2.55,0.0995,0,0.0,0,0.0
2023-08-08 07:30:00,29.29,53.02,25.95,30.15,316.21,2.09,0.0995,0,0.0,0,0.0
2023-08-08 08:00:00,29.82,45.41,27.08,29.88,362.93,3.69,0.0995,0,0.0,0,0.0
2023-08-08 08:30:00,30.24,45.2,26.67,29.23,400.95,1.81,0.0995,0,0.0,0,0.0
2023-08-08 09:00:00,31.72,43.7,28.64,30.04,516.7,2.89,0.0995,0,0.0,0,0.0
2023-08-08 09:30:00,31.31,43.45,28.2,29.61,667.07,0.75,0.0995,0,0.0,0,0.0
2023-08-08 10:00:00,32.68,45.46,30.07,29.88,755.49,0.6,0.0995,0,0.0,0,0.0
2023-08-08 10:30:00,32.84,48.56,30.24,29.46,648.37,1.74,0.0995,0,0.0,0,0.0
2023-08-08 11:00:00,33.13,42.33,29.21,30.2,810.0,2.43,0.0995,0,0.0,0,0.0
2023-08-08 11:30:00,33.65,37.08,30.77,29.26,648.87,1.35,0.0995,0,0.0,0,0.0
2023-08-08 12:00:00,33.55,42.81,31.49,28.32,659.76,3.15,0.0995,0,0.0,0,0.0
2023-08-08 12:30:00,32.74,42.86,28.97,29.13,872.65,2.58,0.0995,0,0.0,0,0.0
2023-08-08 13:00:00,33.56,44.41,30.67,29.13,659.42,2.43,0.0995,0,0.0,0,0.0
2023-08-08 13:30:00,31.77,44.56,29.27,29.29,649.28,3.18,0.0995,0,0.0,0,0.0
2023-08-08 14:00:00,32.34,38.95,28.84,29.54,613.88,1.58,0.0995,0,0.0,0,0.0
2023-08-08 14:30:00,32.74,44.9,30.41,28.25,510.93,2.72,0.0995,0,0.0,0,0.0
2023-08-08 15:00:00,33.17,46.43,29.77,28.72,432.29,1.39,0.0995,0,0.0,0,0.0
2023-08-08 15:30:00,30.72,50.73,26.93,30.0,493.01,3.81,0.0995,0,0.0,0,0.0
2023-08-08 16:00:00,29.58,50.87,26.73,29.2,374.31,2.98,0.0995,0,0.0,0,0.0
2023-08-08 16:30:00,29.21,53.74,26.38,28.4,215.0,2.3,0.0995,0,0.0,0,0.0
2023-08-08 17:00:00,29.72,51.53,27.4,28.54,220.09,0.58,0.0995,0,0.0,0,0.0
2023-08-08 17:30:00,28.6,53.93,25.44,29.39,69.28,4.28,0.0995,0,0.0,0,0.0
2023-08-08 18:00:00,27.25,55.2,24.23,28.87,0.0,2.85,0.0995,0,0.0,0,0.0
2023-08-08 18:30:00,26.73,56.87,23.53,28.71,0.0,2.0,0.0995,0,0.0,0,0.0
2023-08-08 19:00:00,27.15,53.95,24.7,28.53,6.48,4.74,0.0995,0,0.0,0,0.0
2023-08-08 19:30:00,25.96,59.51,23.5,28.45,0.0,1.54,0.0995,0,0.0,0,0.0
2023-08-08 20:00:00,26.24,64.74,23.72,29.75,1.77,2.41,0.0995,0,0.0,0,0.0
2023-08-08 20:30:00,26.02,58.52,22.52,28.95,0.0,3.21,0.0995,0,0.0,0,0.0
2023-08-08 21:00:00,25.02,58.9,22.49,28.69,0.0,0.99,0.0995,0,0.0,0,0.0
2023-08-08 21:30:00,24.42,61.52,21.12,28.95,0.0,1.49,0.0995,0,0.0,0,0.0
2023-08-08 22:00:00,24.86,67.15,22.62,28.6,3.39,2.95,0.0995,0,0.0,0,0.0
2023-08-08 22:30:00,23.96,66.55,20.94,28.27,7.25,3.42,0.0995,0,0.0,0,0.0
2023-08-08 23:00:00,25.19,56.68,22.96,27.47,0.0,3.0,0.0995,0,0.0,0,0.0
2023-08-08 23:30:00,24.17,63.91,20.35,29.49,0.23,1.42,0.0995,0,0.0,0,0.0
2023-08-09 00:00:00,24.12,66.19,21.04,28.68,0.0,2.3,0.0959,0,0.0,1,0.0
2023-08-09 00:30:00,24.81,64.01,21.13,28.41,2.67,2.49,0.0959,0,0.0,1,0.0
2023-08-09 01:00:00,24.63,62.83,21.37,28.55,0.0,1.58,0.0959,0,0.0,1,0.0
2023-08-09 01:30:00,25.44,61.81,23.43,29.09,0.0,4.5,0.0959,0,0.0,1,0.0
2023-08-09 02:00:00,24.51,62.12,21.72,28.52,0.0,3.0,0.0959,0,0.0,1,0.0
2023-08-09 02:30:00,24.68,64.87,21.12,28.56,0.0,2.07,0.0959,0,0.0,1,0.0
2023-08-09 03:00:00,25.14,60.19,22.73,28.78,0.0,2.92,0.0959,0,0.0,1,0.0
2023-08-09 03:30:00,26.28,64.74,23.34,28.38,0.0,5.32,0.0959,0,0.0,1,0.0
2023-08-09 04:00:00,25.74,61.45,22.53,28.29,2.14,2.82,0.0959,0,0.0,1,0.0
2023-08-09 04:30:00,26.47,65.48,23.08,27.65,0.0,0.59,0.0959,0,0.0,1,0.0
2023-08-09 05:00:00,27.36,56.81,24.22,28.65,0.6,4.09,0.0959,0,0.0,1,0.0
2023-08-09 05:30:00,27.23,59.76,24.53,28.75,0.0,4.19,0.0959,0,0.0,1,0.0
2023-08-09 06:00:00,26.9,57.86,23.61,28.17,0.03,2.15,0.0959,0,0.0,1,0.0
2023-08-09 06:30:00,28.03,55.88,25.0,29.05,105.67,2.3,0.0959,0,0.0,1,0.0
2023-08-09 07:00:00,28.99,59.57,25.65,27.28,217.81,1.87,0.0959,0,0.0,1,0.0
2023-08-09 07:30:00,29.34,52.45,27.14,28.38,273.8,1.18,0.0959,0,0.0,1,0.0
2023-08-09 08:00:00,29.69,51.69,26.92,28.21,373.79,1.76,0.0959,0,0.0,1,0.0
2023-08-09 08:30:00,31.25,51.29,27.58,27.32,372.51,3.23,0.0959,0,0.0,1,0.0
2023-08-09 09:00:00,31.97,42.46,28.92,29.6,382.76,3.3,0.0959,0,0.0,1,0.0
2023-08-09 09:30:00,31.75,46.16,28.43,28.75,450.6,3.85,0.0959,0,0.0,1,0.0
2023-08-09 10:00:00,32.43,44.76,29.88,28.09,724.05,3.32,0.0959,0,0.0,1,0.0
2023-08-09 10:30:00,33.43,48.43,30.44,27.63,747.67,3.82,0.0959,0,0.0,1,0.0
2023-08-09 11:00:00,33.13,39.23,30.22,27.17,776.83,1.04,0.0959,0,0.0,1,0.0
2023-08-09 11:30:00,33.31,38.32,30.02,27.19,603.05,2.98,0.0959,0,0.0,1,0.0
2023-08-09 12:00:00,33.88,44.02,30.88,27.19,764.44,2.24,0.0959,0,0.0,1,0.0
2023-08-09 12:30:00,33.64,50.93,30.41,27.79,444.33,2.99,0.0959,0,0.0,1,0.0
2023-08-09 13:00:00,33.07,43.45,30.78,26.86,803.95,1.04,0.0959,0,0.0,1,0.0
2023-08-09 13:30:00,31.79,48.83,28.98,28.12,715.34,1.28,0.0959,0,0.0,1,0.0
2023-08-09 14:00:00,31.49,46.02,28.89,27.08,586.01,1.46,0.0959,0,0.0,1,0.0
2023-08-09 14:30:00,31.26,50.88,28.06,27.01,609.3,2.06,0.0959,0,0.0,1,0.0
2023-08-09 15:00:00,31.45,45.9,29.45,28.01,581.89,1.22,0.0959,0,0.0,1,0.0
2023-08-09 15:30:00,32.48,50.28,29.04,27.46,434.55,2.83,0.0959,0,0.0,1,0.0
2023-08-09 16:00:00,29.31,48.07,25.82,27.64,408.04,1.23,0.0959,0,0.0,1,0.0
2023-08-09 16:30:00,30.17,52.58,27.67,27.5,286.6,2.88,0.0959,0,0.0,1,0.0
2023-08-09 17:00:00,28.05,54.0,24.44,27.35,210.65,2.86,0.0959,0,0.0,1,0.0
2023-08-09 17:30:00,29.54,54.22,26.62,26.59,116.32,2.92,0.0959,0,0.0,1,0.0
2023-08-09 18:00:00,26.82,57.59,24.44,27.42,5.92,2.1,0.0959,0,0.0,1,0.0
2023-08-09 18:30:00,26.98,56.52,23.4,26.41,0.0,2.61,0.0959,0,0.0,1,0.0
2023-08-09 19:00:00,26.39,64.95,23.79,25.88,3.08,2.89,0.0959,0,0.0,1,0.0
2023-08-09 19:30:00,25.93,59.95,22.75,28.03,10.86,4.32,0.0959,0,0.0,1,0.0
2023-08-09 20:00:00,26.15,58.07,23.16,26.89,4.79,1.9,0.0959,0,0.0,1,0.0
2023-08-09 20:30:00,24.83,64.37,21.47,26.85,1.46,1.11,0.0959,0,0.0,1,0.0
2023-08-09 21:00:00,25.26,63.65,21.55,26.59,0.0,1.75,0.0959,0,0.0,1,0.0
2023-08-09 21:30:00,25.93,59.39,22.77,26.58,0.54,2.25,0.0959,0,0.0,1,0.0
2023-08-09 22:00:00,24.1,68.86,22.01,26.57,0.0,1.1,0.0959,0,0.0,1,0.0
2023-08-09 22:30:00,24.2,63.22,20.68,25.73,0.0,3.52,0.0959,0,0.0,1,0.0
2023-08-09 23:00:00,24.95,62.57,22.4,27.25,0.77,1.94,0.0959,0,0.0,1,0.0
2023-08-09 23:30:00,25.39,65.5,22.93,26.83,0.0,3.24,0.0959,0,0.0,1,0.0
2023-08-10 00:00:00,23.45,66.15,20.33,26.47,0.0,2.04,0.0951,0,0.0,2,0.0
2023-08-10 00:30:00,24.2,64.05,21.4,26.2,0.3,1.87,0.0951,0,0.0,2,0.0
2023-08-10 01:00:00,24.5,60.15,21.94,26.58,2.64,4.13,0.0951,0,0.0,2,0.0
